X	logFC	AveExpr	t	P.Value	adj.P.Val	B	SYMBOL	significance	delabel
A_23_P144202	-0.0533046877870138	4.83192004863158	-0.631946785544202	0.528676106569984	0.755418277868328	-6.53167155246376	EEFSEC	Not_significant	NA
A_23_P144264	0.104955965511686	7.06294163903509	1.51251804486319	0.133145768657568	0.341817200746009	-5.60358131936173	TOMM70A	Not_significant	NA
A_23_P144311	-0.0497359863564846	10.1468649578684	-1.11823630845985	0.265796868780139	0.520608706130274	-6.11148184887469	POLR2B	Not_significant	NA
A_23_P144348	0.234333289190264	8.14938467007895	2.56930156446565	0.0114696903804674	0.0598796939173368	-3.53917223596541	SLIT2	Not_significant	NA
A_23_P144369	0.0758089637350663	7.02002340033333	1.02010876397885	0.309818379919514	0.567367479472092	-6.21478562767403	NAP1L5	Not_significant	NA
A_23_P144384	0.282865803611692	7.99280278307895	2.32810685581633	0.0216546156266823	0.0967343108592895	-4.09700585941165	GALNT7	Not_significant	NA
A_23_P144453	-0.0205081263571429	12.4587342283333	-0.507285869537487	0.612925807893456	0.811544996305526	-6.60209222393797	MRFAP1	Not_significant	NA
A_23_P144458	0.0894700182928609	7.8943322457807	1.77528125472473	0.0784971762605128	0.241395192125681	-5.18402636683836	CAMK2D	Not_significant	NA
A_23_P144465	0.0433641360220811	9.73199241192982	0.826232415148688	0.410383373362626	0.665726161503173	-6.39145549529124	PAPSS1	Not_significant	NA
A_23_P144476	-0.130738000510389	9.94181880607018	-1.45156049460464	0.149346786992733	0.368430059713652	-5.6917254293076	SPRY1	Not_significant	NA
A_23_P144490	0.0835991510885954	3.16653801591743	0.514643717938689	0.607834663211994	0.808324740975361	-6.57143680227855	DCHS2	Not_significant	NA
A_23_P144497	-0.000105486064933658	15.7202026964912	-0.00420389926592445	0.996653068307771	0.999621574212241	-6.72991152762085	RPS3A	Not_significant	NA
A_23_P144531	0.0837084711688352	14.7984305429825	1.28061594165447	0.202905719228856	0.444068314571107	-5.92021145687457	ALPK1	Not_significant	NA
A_23_P144578	-0.010417606380523	8.9948591265614	-0.173846463789751	0.862291818377466	0.94096401314801	-6.71489280872762	GNPDA2	Not_significant	NA
A_23_P14458	0.138985386395451	6.50631172613158	2.18578720674576	0.030858189574399	0.125644284313031	-4.40272154033256	C14orf149	Not_significant	NA
A_23_P144622	0.0974960621733771	6.92978425192983	1.60338324573481	0.111593478339087	0.304938705834096	-5.46573771294481	GNPDA1	Not_significant	NA
A_23_P144627	-0.072433122759743	7.7282157571579	-1.34227818042698	0.182150030941467	0.416528489469665	-5.8409848705038	PCDHB13	Not_significant	NA
A_23_P144639	0.0593805848032432	8.23136688116666	0.772905470535262	0.441164223443393	0.691276572555301	-6.43362527179147	TMCO6	Not_significant	NA
A_23_P14464	-0.0221395554318198	6.40395835407017	-0.353055314969877	0.724693372732949	0.872158274826485	-6.66796764674366	EXOC5	Not_significant	NA
A_23_P144656	-1.67940185136364	4.20998541625926	-7.29253087742177	5.14796114272535e-11	5.48248074701879e-09	14.7548497000706	CDH10	Downregulated	CDH10
A_23_P144677	-0.0466816069090914	10.8878982613158	-1.07102011948414	0.286403287707088	0.542637487890223	-6.16234849763581	LNPEP	Not_significant	NA
A_23_P144684	-0.104361871644802	7.27780401914913	-1.90814957626981	0.0588654758831169	0.197930745979618	-4.94772492775134	ANKRD32	Not_significant	NA
A_23_P144697	0.117318130551292	7.4886117315614	2.38532999856514	0.018698389732855	0.0863374873108366	-3.96914439619529	RAD1	Not_significant	NA
A_23_P14473	0.108876636259737	10.9918069503509	2.07513233208227	0.0402049659467609	0.151786075104842	-4.62815752799212	CNIH	Not_significant	NA
A_23_P144746	0.395265402854545	4.38735813635965	3.29271595125959	0.00131864965936923	0.010882162141801	-1.58087598680676	ZNF454	Not_significant	NA
A_23_P144778	0.0258135978688312	6.61501479987719	0.171299058645408	0.864289707621235	0.941977914345429	-6.71532992735513	CKMT2	Not_significant	NA
A_23_P144807	-0.0541541662766267	8.17637212235087	-0.812871843552135	0.417971404433721	0.672620572639132	-6.40228178394065	SEPT8	Not_significant	NA
A_23_P144816	0.099702932857145	12.1281952191228	2.28059313428923	0.0244148823503917	0.1060375933869	-4.20102705543715	VDAC1	Not_significant	NA
A_23_P14482	-0.0139870392337684	12.7508484862281	-0.447071441314478	0.655664453933091	0.836198466836909	-6.63061225710759	C14orf166	Not_significant	NA
A_23_P144827	0.405812478916232	9.16617533192983	5.12487021021182	1.21431744837264e-06	3.30532725087166e-05	5.01558986642814	FBXL7	Not_significant	NA
A_23_P144877	0.044070489201296	10.8433698019298	0.777976142535134	0.438180927509696	0.688450642206712	-6.42973517610668	ATOX1	Not_significant	NA
A_23_P144896	0.601853266364934	8.35152895407018	5.92267249816291	3.3639882031154e-08	1.54462205870589e-06	8.46388648491153	PDLIM7	Upregulated	PDLIM7
A_23_P144911	0.547863000104542	8.99470350612281	5.17060424710704	9.96199909826379e-07	2.79304937680951e-05	5.2052752655334	EGFLAM	Upregulated	EGFLAM
A_23_P144916	0.0808097280123334	8.76457512158772	0.686258161298503	0.493931813313952	0.731121512429771	-6.49620463726939	GFPT2	Not_significant	NA
A_23_P14493	0.0346127268344159	8.3306554827807	0.535383319247722	0.593418787064719	0.799358765300617	-6.58755819211978	DNAAF2	Not_significant	NA
A_23_P144959	0.503542865650003	9.79281768442982	4.69451146236143	7.44067389184151e-06	0.00015164163079589	3.28382527347162	VCAN	Upregulated	VCAN
A_23_P144999	-0.0894497927	6.98690377619298	-1.23144163886281	0.220670363034466	0.467519699843046	-5.98079815589697	RAPGEF6	Not_significant	NA
A_23_P145	-0.000303806501944948	8.86357463880702	-0.00434470420225367	0.99654096724839	0.999574414541618	-6.72991092903549	HMGCL	Not_significant	NA
A_23_P145006	0.0286478577986964	7.16859088864912	0.366550330658034	0.714628081115817	0.867556308215191	-6.6631438904465	SCGB3A2	Not_significant	NA
A_23_P145016	0.0359171174090882	10.3734154279298	0.8812444457899	0.380023855700488	0.638035128984435	-6.34504245342616	BRD8	Not_significant	NA
A_23_P145024	-0.0241586002506526	9.45176571291228	-0.234542508254794	0.814980967046044	0.918214075060042	-6.70257072055551	ADRB2	Not_significant	NA
A_23_P145035	-0.00636017542792189	5.51999106323684	-0.078370049014647	0.93766991489969	0.974404611976396	-6.72686608734953	KDM1B	Not_significant	NA
A_23_P145054	0.700231200136362	7.77543256576316	7.04347492271598	1.46846488674386e-10	1.33974700367455e-08	13.7224763803052	FAM162B	Upregulated	FAM162B
A_23_P145068	-0.0188469354422107	9.04938286645614	-0.316825013732415	0.751950876268906	0.88806679429144	-6.68002498865147	MTO1	Not_significant	NA
A_23_P145074	-0.0546344325714294	12.7270114714035	-1.17441777514039	0.242654234219963	0.495083220153477	-6.04816236869155	PNRC1	Not_significant	NA
A_23_P145089	-0.0701107168701327	11.4193688525439	-1.68658451004076	0.0943946380886002	0.272707521219557	-5.33278917597943	HSP90AB1	Not_significant	NA
A_23_P145096	0.160935443962982	8.24946333647368	0.927162214533395	0.355784343982802	0.614829941424871	-6.30404397337688	PLA2G7	Not_significant	NA
A_23_P145114	0.0099405282486984	9.2816016381579	0.170818973693427	0.864666329458938	0.942131767751318	-6.71541158467197	GCLC	Not_significant	NA
A_23_P145134	0.140582321606491	6.95738496281579	2.32975108666896	0.0215642303761317	0.0964228174656887	-4.09337124471676	FGFR1OP	Not_significant	NA
A_23_P145146	-0.0620154144597382	10.4636200015877	-1.42013475107833	0.158274171577481	0.381696461981697	-5.73580216471218	PDCD2	Not_significant	NA
A_23_P14515	0.287132152076619	7.37888404359649	1.70594906021898	0.0907172800562895	0.265340465444509	-5.30092823357884	ACOT4	Not_significant	NA
A_23_P145153	-0.0802396563655883	8.78705221308772	-1.77651445230438	0.0782927509550995	0.241031178445964	-5.18190714792827	PDCD2	Not_significant	NA
A_23_P145175	-0.0259910908649363	8.12451729437719	-0.500802943423121	0.617467099094096	0.814791060800034	-6.60533495542074	ZNF318	Not_significant	NA
A_23_P145197	0.0407668541519506	8.83722790495614	0.784443518384012	0.434392996135691	0.685691694587724	-6.4247370445438	BYSL	Not_significant	NA
A_23_P1452	0.201161971616038	2.71066626099065	1.42301493089875	0.157614431249893	0.380719901463094	-5.70020775832629	NPFFR1	Not_significant	NA
A_23_P145218	0.138885407236362	6.90898461507895	1.60273455244937	0.111736814382735	0.305151758389824	-5.4667490528181	NA	Not_significant	NA
A_23_P145238	0.116439843113636	9.83119838266667	1.49894624277164	0.136628066164073	0.347519441513392	-5.62350770551524	HIST1H2BK	Not_significant	NA
A_23_P145247	0.0983417207051929	7.59856364600877	1.94477112051747	0.0542444023307478	0.187109786315507	-4.87978158723797	ZNF187	Not_significant	NA
A_23_P145289	0.0215538365071435	8.44110031714035	0.379528377524102	0.704995552168413	0.862242715195192	-6.65833467433806	GNL1	Not_significant	NA
A_23_P145330	-0.0592621078422084	8.17530908502631	-0.914434669172238	0.362402053258379	0.621864465938912	-6.31561353154592	CCHCR1	Not_significant	NA
A_23_P145357	0.177541451072083	8.9842911435965	2.8024946315284	0.0059526319379062	0.0361742824796734	-2.95357949700533	BAK1	Not_significant	NA
A_23_P145376	-0.261986718186359	8.9294826524035	-4.03209940451103	9.97600404945983e-05	0.00130204052852433	0.824871163789605	MAPK13	Not_significant	NA
A_23_P145388	0.0054363136818214	14.5944057266667	0.164290172547603	0.86979116518419	0.944702215978129	-6.71649932510392	MTCH1	Not_significant	NA
A_23_P145397	-0.0446491668116913	8.85010884939473	-0.870806609851111	0.385674159195283	0.642843818430177	-6.35407563633807	CCNC	Not_significant	NA
A_23_P145408	0.216295742138959	9.53459874381579	2.95531575207952	0.00378999642864598	0.0254139358319237	-2.54585173226291	FUCA2	Not_significant	NA
A_23_P145424	0.01270512475649	5.6317857942807	0.164569927872011	0.869571453692518	0.94462466217191	-6.71645358479347	KIAA1009	Not_significant	NA
A_23_P14543	0.0874918523240238	6.53113732842105	1.52884580268106	0.129049009794503	0.335455565228236	-5.57938004565786	ALKBH1	Not_significant	NA
A_23_P145437	-0.0901728574935046	11.1310095701754	-2.12225212419122	0.0359626426927348	0.140250511564166	-4.53348242788435	PHIP	Not_significant	NA
A_23_P145463	0.202042263853895	7.05270430914035	2.78997959892963	0.00617218242523442	0.0371937731386383	-2.98613805363839	SLC35B3	Not_significant	NA
A_23_P145485	-0.0321572427636374	6.48471678348246	-0.324649527522693	0.746036219534557	0.884891356015558	-6.67753122081641	ULBP2	Not_significant	NA
A_23_P145501	-0.0337114495746791	7.86028815153509	-0.617920262996813	0.537849837964334	0.761263131615697	-6.54035982741502	MED23	Not_significant	NA
A_23_P145514	-0.365619099999998	8.72474575885965	-4.10763270703298	7.51575497547054e-05	0.00102637143397345	1.0915804705743	IL20RA	Not_significant	NA
A_23_P145529	-0.123921032464938	6.86415488259649	-1.02666404844311	0.306733591186533	0.564029750232642	-6.20817441460347	PKIB	Not_significant	NA
A_23_P145541	-0.0519680682344168	7.46884213414035	-1.06914259812526	0.287244700722888	0.543099120560216	-6.16432674593074	FIG4	Not_significant	NA
A_23_P145555	0.211057792739614	6.77777146871053	2.16245192409467	0.0326546642307263	0.130604668062033	-4.45116039073401	MLIP	Not_significant	NA
A_23_P145569	0.0018463515448035	4.11757657297368	0.0150516922809939	0.988017025684279	0.996125728821531	-6.72980765265749	SLC22A1	Not_significant	NA
A_23_P145584	-0.0368405698402592	7.63181753742105	-0.562092566766445	0.575147037217786	0.788203022087923	-6.57301976750562	UBE2H	Not_significant	NA
A_23_P14559	0.182560113726622	7.07551268110526	2.62509813891833	0.00983994240857394	0.0534329094458603	-3.40314078955499	RIPK3	Not_significant	NA
A_23_P145606	-0.0103156725675344	4.94124413677193	-0.043291015153728	0.965544639859124	0.985810173689021	-6.7289883394956	CHRM2	Not_significant	NA
A_23_P145631	0.228941402278567	8.7367636947807	2.59083391757518	0.0108139847054818	0.0572958555093505	-3.48698401759515	GIMAP6	Not_significant	NA
A_23_P14564	0.610643398718178	5.92967488057895	4.88055129519038	3.43749644595343e-06	7.98348573422136e-05	4.02035478247775	GPR65	Upregulated	GPR65
A_23_P145644	-0.412871522731933	4.17530797834043	-1.01161529839967	0.314292039088718	0.57177091191055	-6.14099845919447	DDC	Not_significant	NA
A_23_P145657	0.0979508762512973	7.46258691736842	1.24013121166615	0.217451573934458	0.463586629192437	-5.97025976893333	STAG3	Not_significant	NA
A_23_P145669	-0.491296718264707	3.50849987251786	-3.84345477517942	0.000200916978966909	0.00235164382109659	0.173367012217844	EPO	Not_significant	NA
A_23_P145681	-0.0516354570362516	3.35631769418018	-0.424300715468688	0.672160515469368	0.845114601904839	-6.62800110563421	ACTL6B	Not_significant	NA
A_23_P145694	0.0684907881103847	11.1485368664035	1.26183496181064	0.209561784380026	0.453328169866777	-5.94362338217866	ASNS	Not_significant	NA
A_23_P145711	0.398393069462336	4.29038006276316	3.78806163685089	0.000243170276034854	0.00274746117848335	-0.0111572945217402	C7orf10	Not_significant	NA
A_23_P145718	0.855944494957145	5.11711749904386	5.74087669689517	7.79716445697256e-08	3.13329668974669e-06	7.65350599289529	AOAH	Upregulated	AOAH
A_23_P145761	-0.0267789807077907	9.60561474586842	-0.438116952275411	0.662123452129624	0.839394041913575	-6.63454721380391	ARL4A	Not_significant	NA
A_23_P145777	-0.05692699562338	14.0426870731579	-1.13030557377604	0.260699686611875	0.514709586425586	-6.09813495959988	NDUFA4	Not_significant	NA
A_23_P145786	0.358940320296104	6.7762969543772	2.02337827366346	0.0453532070050323	0.165252761155711	-4.72987161920761	MLXIPL	Not_significant	NA
A_23_P145817	0.0175928447545477	10.1367024375175	0.535812372750778	0.593123154789643	0.799237546893416	-6.58733021246687	C7orf30	Not_significant	NA
A_23_P145841	-0.019908716356495	9.0831922857193	-0.176195208297237	0.860450525616182	0.940025511692939	-6.71448406479507	SOSTDC1	Not_significant	NA
A_23_P145863	0.245636280551949	11.8539477066667	3.65498609065716	0.00038908616357105	0.00399833142138832	-0.450017945612218	S100A11	Not_significant	NA
A_23_P145874	0.552890869244801	8.19555663223685	4.94939091698595	2.57159978182359e-06	6.26875006867684e-05	4.2976286727411	SAMD9L	Upregulated	SAMD9L
A_23_P145895	-0.163294766448049	10.8181889428509	-2.9514366547778	0.00383447998267213	0.0256385652505762	-2.55643153526892	TP53TG1	Not_significant	NA
A_23_P145904	0.0786038007077909	11.8631080405263	1.71937709838591	0.0882364690084624	0.260834963327888	-5.27863193005581	H2AFV	Not_significant	NA
A_23_P145935	-0.256536142954541	11.3403524349123	-3.39794717012698	0.000933462162594359	0.00822096419927385	-1.26224253450615	EPHB6	Not_significant	NA
A_23_P145957	0.287074291213635	7.95559330997368	4.00883771270393	0.000108775116043579	0.00140400102546756	0.743478812172717	TPK1	Not_significant	NA
A_23_P145965	0.226316327018834	9.64706004300877	3.08596179806792	0.00254233122480099	0.0184572719739375	-2.18262320320289	TPST1	Not_significant	NA
A_23_P145978	0.666042355179549	2.93981607482883	4.78753707446875	5.20249708355826e-06	0.000112871216741583	3.63643796486326	VIPR2	Upregulated	VIPR2
A_23_P145984	0.422773166438961	6.0620451266579	4.39139150261499	2.51703724538869e-05	0.000420391748396492	2.12570362614791	TSPAN12	Not_significant	NA
A_23_P146004	-0.0555402991240266	7.04870974385088	-1.18265307922102	0.239386324689503	0.49114301679154	-6.03862612357844	CBLL1	Not_significant	NA
A_23_P146050	-0.152909665396757	9.78461235426315	-2.96626721941057	0.00366696183831749	0.0247608327216573	-2.51591861545572	ZFAND1	Not_significant	NA
A_23_P146058	0.0182831534486976	8.87085593375438	0.346672554725068	0.729470941687269	0.874534589124629	-6.67018626317182	ATP6V1C1	Not_significant	NA
A_23_P146066	-0.299603415944157	5.15342078498245	-2.50617419411757	0.0136029702180133	0.0682174054646213	-3.68993598524058	SPAG1	Not_significant	NA
A_23_P146077	-0.0196539307857151	12.147763754386	-0.434397250280411	0.664814065594152	0.840860607976469	-6.63615847314196	ZNF395	Not_significant	NA
A_23_P146084	-0.0922616147116866	7.43061813977193	-1.58186634076927	0.116426886723767	0.31343720398366	-5.49907467842667	GSR	Not_significant	NA
A_23_P146111	-0.224470787331165	6.99873199795614	-3.31156740619726	0.00124020570648321	0.0104033907256329	-1.52440038069352	NIPAL2	Not_significant	NA
A_23_P146134	0.338591059277271	4.67538781330702	3.05155689386872	0.00282754798380163	0.020095608088886	-2.27957172077781	DUSP26	Not_significant	NA
A_23_P146187	0.039839195888959	9.08976200171053	0.873811198766729	0.384042382825958	0.641345283840465	-6.35148626843674	RRS1	Not_significant	NA
A_23_P146198	0.0638114019170888	3.36209540814286	0.452995161645337	0.651420936584804	0.833629506684506	-6.61827960571749	CYP7A1	Not_significant	NA
A_23_P146209	-0.119081143921429	8.32283468409649	-2.11695847008981	0.0364191247754152	0.141361317327412	-4.54421665284515	RNF170	Not_significant	NA
A_23_P146217	0.102071748375324	5.54928747814912	1.42730939907741	0.156200770615653	0.37891046719331	-5.7258211961541	BAG4	Not_significant	NA
A_23_P146233	0.820733143499348	8.97316996264912	4.1136066827238	7.3482205765258e-05	0.00100643672434186	1.1128313777672	LPL	Upregulated	LPL
A_23_P146274	1.52160515658571	11.3513186852983	6.78248582012953	5.38655603499868e-10	4.1562547654071e-08	12.4622705780549	STMN2	Upregulated	STMN2
A_23_P146284	-0.241016836664281	10.706602129807	-3.30918111875794	0.00124988837092319	0.0104564287279533	-1.53156395573437	SQLE	Not_significant	NA
A_23_P146294	-0.485369328381167	7.47543869516666	-4.27180350020843	4.01407334883055e-05	0.000614708476913039	1.68379316593089	EFCAB1	Not_significant	NA
A_23_P146325	0.122026372268182	7.99603045613158	2.43141595604606	0.0165835509929906	0.0788471702194322	-3.86412857882587	ASAP1-IT1	Not_significant	NA
A_23_P146354	-0.0798452727155876	10.5377632607368	-1.75170474686051	0.0824907723189598	0.249485373273053	-5.22427412037448	POMT1	Not_significant	NA
A_23_P14636	-0.0348116240480536	9.99492531496491	-0.94410635481112	0.347094846774385	0.606171565239041	-6.28839707045765	MFAP1	Not_significant	NA
A_23_P146367	-0.0647003163311695	11.5801129426316	-1.32605265581292	0.187450353674664	0.423684389612141	-5.86218242747835	C9orf89	Not_significant	NA
A_23_P146379	-0.0148664186590945	6.53277097247368	-0.197700415603316	0.843628537827487	0.93175046198778	-6.7104867086736	RANBP6	Not_significant	NA
A_23_P146417	0.0269957278623387	10.6757624275351	0.555611791386031	0.579555698347233	0.791098891476141	-6.57661206646046	C9orf5	Not_significant	NA
A_23_P146444	-0.199616332611043	9.37084134426316	-3.1475481730535	0.00209732002089952	0.0158296514323295	-2.00679343958579	CORO2A	Not_significant	NA
A_23_P146456	-0.311323777032474	12.8467971315789	-2.46147903645392	0.0153213402394213	0.0744897446217586	-3.79464872338729	CTSL2	Not_significant	NA
A_23_P146479	-0.0297828383597416	9.7761819737807	-0.668013945196329	0.505463338833483	0.739746889521697	-6.50844209954644	SURF2	Not_significant	NA
A_23_P14649	-0.0188283157142877	12.8659802735088	-0.284218560278469	0.776754076774397	0.899550001087662	-6.68976312513426	ANP32A-IT1	Not_significant	NA
A_23_P146497	0.10711419418636	7.67774763023685	1.67198641967336	0.097246121251216	0.278304547882427	-5.35657904557817	PPP1R26	Not_significant	NA
A_23_P146512	0.377167463961691	7.91592605911403	3.87327586853244	0.000178904678083717	0.00213504095800888	0.276244076361226	GOLM1	Not_significant	NA
A_23_P146551	-0.0529901909279191	6.97970954157895	-0.960312712470076	0.338912846674998	0.597620871475699	-6.27317051179944	MOB3B	Not_significant	NA
A_23_P146572	0.391414494480514	11.2657151725439	5.12832933293434	1.19630986310539e-06	3.26583264675623e-05	5.02990031241035	NPDC1	Not_significant	NA
A_23_P146576	0.187886509505191	4.67666804375438	2.06744069967199	0.0409367976336248	0.153669951027308	-4.64342496688417	GBGT1	Not_significant	NA
A_23_P146637	0.0191814861233777	11.1009184771053	0.447105422582763	0.655639991998032	0.836198466836909	-6.63059717329113	SIGMAR1	Not_significant	NA
A_23_P146644	0.0532278909740374	14.6365785681579	1.54383727642045	0.125375505482808	0.328990306639309	-5.55693989888883	ANXA2	Not_significant	NA
A_23_P146654	-0.0165262894610425	12.8614902077193	-0.34129189971785	0.733506714548332	0.877532443524015	-6.6720251766359	BAG1	Not_significant	NA
A_23_P14667	0.114198626062405	3.21840824239815	0.585781000950566	0.559233793236558	0.777040346996863	-6.51411082634112	SLC28A1	Not_significant	NA
A_23_P146728	0.0504109128954546	8.62737611302631	1.03855644661063	0.301190047374956	0.558344830030124	-6.19607445915091	ALG2	Not_significant	NA
A_23_P14673	-0.472309187514286	6.56186589861403	-4.53034254471	1.44869235349024e-05	0.000264169427922578	2.64995745294264	IGDCC4	Not_significant	NA
A_23_P146765	-0.102308875572078	10.263706659	-1.95774269176108	0.0526828774023746	0.183189908524284	-4.85542583759702	RNF139	Not_significant	NA
A_23_P146783	0.348177933495453	7.02644945864035	2.84837010499796	0.005207442636953	0.0326590373529818	-2.83314959205648	NEB	Not_significant	NA
A_23_P146798	0.143495488352595	10.3350340609825	3.67323929419798	0.00036503866886478	0.00378540099083067	-0.390550088831724	SEPHS2	Not_significant	NA
A_23_P146811	0.0662981602980555	8.76181063733333	1.29794143207773	0.19690502088378	0.436806013775842	-5.8983159948103	FBXO38	Not_significant	NA
A_23_P146830	0.0217093609928556	6.64522095313158	0.273285586158802	0.785123937466352	0.903524390803418	-6.6927921435898	SLC25A10	Not_significant	NA
A_23_P146849	-0.131310019708827	3.95226958212389	-1.07728826199864	0.283626173417086	0.539496467995868	-6.15299679201575	APBA2	Not_significant	NA
A_23_P146855	0.00272237801428421	6.36308799712281	0.0195074753794105	0.984470083435374	0.994805634134547	-6.72973107549856	MPPED1	Not_significant	NA
A_23_P146885	-0.0704624430155825	11.0038029858947	-0.759552883273684	0.449076286208357	0.697586251478558	-6.44374862036907	UTS2R	Not_significant	NA
A_23_P146908	-0.0743558157883175	9.59076202117543	-1.57794117652453	0.117326321467121	0.314984501838312	-5.50510961849267	STX8	Not_significant	NA
A_23_P146922	0.131265751745449	8.59666947734211	1.66085480919869	0.0994670443153893	0.282754130603499	-5.37458744743385	GAS6	Not_significant	NA
A_23_P146946	0.00431696728571218	14.934325184386	0.0341181842904454	0.972842063631663	0.989010843330233	-6.72934144398585	CST6	Not_significant	NA
A_23_P146990	0.0631367969370107	10.0891667751228	1.55794606056246	0.12199418695596	0.322687239819576	-5.53562927911915	WWP1	Not_significant	NA
A_23_P146997	-0.0318540167259753	7.838495815	-0.490040186557638	0.625039165353251	0.818874689292259	-6.610626743185	TXLNG	Not_significant	NA
A_23_P147025	0.107649255118185	6.40764045299123	1.30844011265698	0.193333422522021	0.432272358219788	-5.88490909066036	RAB33A	Not_significant	NA
A_23_P147070	-0.286585210247401	7.58265204599123	-3.09585847619723	0.00246536663794296	0.0180199515036911	-2.15456554517856	SUN1	Not_significant	NA
A_23_P14708	-0.10927694550195	8.6677110153421	-1.90496503198695	0.059282520887321	0.198712796497484	-4.95357595005559	ZNF280D	Not_significant	NA
A_23_P147109	0.320857635093505	6.04598585347368	3.16560019604743	0.00198129987836007	0.0151348368202096	-1.95470187237627	C9orf167	Not_significant	NA
A_23_P14716	0.149408037723378	9.05851903714035	3.36265807436563	0.00104899941106872	0.0090515787136857	-1.37001059797628	ADPGK	Not_significant	NA
A_23_P147199	0.0994394017409128	8.38698822992982	1.99820921766118	0.0480539687974377	0.172115551412715	-4.77847366214131	ZNF271	Not_significant	NA
A_23_P147245	0.449788678456491	8.31203472401754	7.18841682884108	7.08043391038272e-11	7.08270976413963e-09	14.4302907649057	OSBPL10	Not_significant	NA
A_23_P147255	1.15781928076563	2.99416512623469	6.41737251831675	4.8080591816505e-09	2.87754123117199e-07	10.4059472797349	PCBP3	Upregulated	PCBP3
A_23_P147277	0.00804662729610328	10.5266027783158	0.156224764651255	0.87612980788046	0.947062562902572	-6.71778458008925	TSEN54	Not_significant	NA
A_23_P147296	-0.0094384417779203	9.7646014564386	-0.202987553255733	0.839503519251917	0.929720131254661	-6.70943356821422	NFU1	Not_significant	NA
A_23_P1473	0.214796176919047	3.26911917002678	1.40872820547262	0.16166158833194	0.386798471049775	-5.73776810444367	PRF1	Not_significant	NA
A_23_P14734	0.0895179166363693	12.6415987431579	1.91828688990105	0.0575542991990145	0.195114786524473	-4.92903845106374	RPS27L	Not_significant	NA
A_23_P147383	-0.101000359798052	7.95201167305263	-1.51640955992816	0.132160217286259	0.340321368573212	-5.59783589631487	GPAA1	Not_significant	NA
A_23_P147388	-0.258009254064932	11.7403082686842	-5.07710611512167	1.49167294431496e-06	3.95646472512479e-05	4.81860532552456	KIF13B	Not_significant	NA
A_23_P147397	-0.0183238252123399	8.2430263862193	-0.336186682674827	0.737342806954947	0.879492150583472	-6.67374341583944	DYNC2H1	Not_significant	NA
A_23_P147431	0.511750844081167	9.04679486614035	6.30851531851172	5.42388105235806e-09	3.18485292233746e-07	10.2264567481533	LYN	Upregulated	LYN
A_23_P147439	0.0713590548928584	4.9064881382807	0.833240333193254	0.406436652856481	0.66212320187618	-6.3857071441234	ATXN2L	Not_significant	NA
A_23_P147450	0.0813564915454528	11.5310093308772	2.26523755121904	0.0253707376334253	0.109257224842345	-4.23422666907268	SPG21	Not_significant	NA
A_23_P147465	-0.0452290501928605	5.31120794694737	-0.530042571909919	0.597104448602737	0.801359588572941	-6.59038081491883	PARK2	Not_significant	NA
A_23_P147495	-0.0975634327681814	7.94985186007018	-1.54314138893961	0.125544178386835	0.329288404647155	-5.55798619310393	BCORL1	Not_significant	NA
A_23_P147563	-0.125245305707592	3.53723368665766	-0.858720407854042	0.392329116862913	0.64899280854083	-6.35200618041514	PPM1L	Not_significant	NA
A_23_P147605	0.0175726028707732	9.55770115263158	0.342044181611062	0.732942011897954	0.877081637667684	-6.67176979997447	C11orf49	Not_significant	NA
A_23_P147641	-0.0356005904331207	7.96649675203508	-0.634137683045019	0.52725052018801	0.754290623858071	-6.53029698609651	TCEA2	Not_significant	NA
A_23_P147665	-0.446914183581818	7.39362216826316	-5.2956542996366	5.7686292755236e-07	1.77553337778176e-05	5.72918488945183	OLFML1	Not_significant	NA
A_23_P14769	0.168274587731165	7.13741509119298	2.29683542221567	0.0234383808117474	0.102849069114246	-4.16568775122325	FES	Not_significant	NA
A_23_P147711	0.336581048787013	6.27510772254386	4.3095845995823	3.46683026864478e-05	0.000545826020205012	1.82246064984271	NPR1	Not_significant	NA
A_23_P147729	-0.115290288556494	8.49916528816667	-1.6246875354202	0.106967200936685	0.296784975833146	-5.43230622968876	SLC35E3	Not_significant	NA
A_23_P14774	0.0112694821233781	12.6494092690351	0.195568022102322	0.845293466042341	0.932192483281358	-6.71090359867718	CTSH	Not_significant	NA
A_23_P147786	0.298800956850747	2.95534446431532	1.81140251945878	0.0727589037900751	0.229117591362681	-5.1135621435545	RIMS2	Not_significant	NA
A_23_P147805	0.303693959594801	6.96819060721053	3.89436536197823	0.000165702371539763	0.0020094391307485	0.348129272202275	UPP1	Not_significant	NA
A_23_P147822	-0.271782155556496	9.47390148088597	-4.31810001559119	3.35379667238075e-05	0.000531916710060659	1.85383574588045	EPS8L2	Not_significant	NA
A_23_P147826	-0.0699806173142861	6.77388128900877	-1.02502132984912	0.307504680121582	0.564862485291458	-6.20983505210476	RAP2C	Not_significant	NA
A_23_P147845	0.0773263951623342	10.6334643532456	1.829005152142	0.0699902569211633	0.2230720421148	-5.09041483308128	PDXDC1	Not_significant	NA
A_23_P147888	-0.0228711503766235	16.0994132102632	-1.03186891820422	0.304299011308387	0.561241045777185	-6.20289553362988	RPLP2	Not_significant	NA
A_23_P147900	0.376752898905021	2.67901981681081	2.51303525974081	0.0133929349771778	0.067419611030872	-3.6674983074518	POU6F2	Not_significant	NA
