ENTREZID	logFC	AveExpr	t	P.Value	adj.P.Val	B	SYMBOL	significance	delabel
153241	0.491916626296981	1.61566175933607	1.65164336818041	0.103104320547801	0.225485971848994	-5.23506863465736	CEP120	Not_significant	NA
153339	0.546813413306432	3.7256800717803	2.69762449605948	0.00875130697459869	0.0374606740847714	-3.29805617582737	TMEM167A	Upregulated	TMEM167A
153364	0.458010545875116	-1.36995690989126	1.27897825174918	0.205145013236085	0.364785132627075	-5.38563129886153	MBLAC2	Not_significant	NA
153396	0.244149118141957	0.8558053380221	0.983846321275211	0.328592772542472	0.499951764462804	-6.00295625698569	TMEM161B	Not_significant	NA
1534	-0.2861209249584	3.93178734779632	-2.14496966264565	0.0354410835631103	0.105471847336598	-4.55587125129464	CYB561	Not_significant	NA
153443	0.110431326920543	-0.664827065655386	0.503208835958861	0.616403437445151	0.749156292371536	-6.15548502389855	SRFBP1	Not_significant	NA
1535	0.299634813844181	9.33568187009999	1.27569081632353	0.206298480932534	0.366275403467261	-5.86439368603965	CYBA	Not_significant	NA
153527	0.801394127606704	4.86877898847586	6.81801945610333	2.71961161398651e-09	4.6792428713979e-07	10.9786296566595	ZMAT2	Upregulated	ZMAT2
153579	-0.159514137004828	-2.9926455161299	-0.329526506975492	0.742745649672781	0.840132679706576	-5.95318782368148	BTNL9	Not_significant	NA
1536	0.624920954611927	7.00223035840474	4.64910319865481	1.5332594283287e-05	0.000309685072795695	2.63422317606124	CYBB	Upregulated	CYBB
153642	0.232084224870143	-1.42627894778952	0.843750781148048	0.401694160187461	0.571143996067289	-5.82846464624157	ARSK	Not_significant	NA
153684	0.124083876801741	0.462069399941169	0.856121352654998	0.394863297006978	0.564115877066137	-6.05399638693956	ANXA2R-AS1	Not_significant	NA
1537	-0.0616420484792508	5.07462211055718	-0.376753991354557	0.707500581007708	0.816413081868937	-6.73436585955093	CYC1	Not_significant	NA
153733	0.550558457673435	-0.718208700668471	1.40427302377487	0.164676444025992	0.313109350546503	-5.30756527020865	CCDC112	Not_significant	NA
153743	-0.0464294709304534	0.0627892776789092	-0.329138543313362	0.743037596001362	0.840224858481835	-6.3243853154626	PPP1R2B	Not_significant	NA
153768	0.105664962135963	-2.64731541452927	0.485913554103767	0.628552054684953	0.757835081764586	-5.90529688658965	PRELID2	Not_significant	NA
153769	-0.327357883358788	-3.71807617437452	-0.690740586715629	0.492021738552608	0.652773664556944	-5.69301610053604	SH3RF2	Not_significant	NA
153770	-0.462287010220795	-2.90492625886801	-1.6264303141931	0.108369609242085	0.233746265691982	-4.77207114115483	PLAC8L1	Not_significant	NA
153830	0.158174688705293	4.34198121063134	0.971075885195635	0.334867182443368	0.506100202046577	-6.32657386817176	RNF145	Not_significant	NA
154	-0.19517245823183	2.53736300569589	-1.46422597684904	0.147626448880187	0.289917002017716	-5.63863419059714	ADRB2	Not_significant	NA
1540	0.225678102079387	5.49425844145656	1.43045530245899	0.157052677795409	0.302608135503348	-5.79466630580292	CYLD	Not_significant	NA
154007	0.371238804682868	2.02499256342089	3.24187227125544	0.00182263177282573	0.0116911197295975	-1.7387367827604	SNRNP48	Not_significant	NA
154043	-0.125546347231299	-2.79155436709698	-0.521412972089426	0.603731390629357	0.740418694623591	-5.88797985092777	CNKSR3	Not_significant	NA
154075	-0.481608508904591	3.10674192017718	-2.50836308524081	0.0144585789997386	0.0546297915764828	-3.73737937851382	SAMD3	Not_significant	NA
154091	0.227303532934432	-2.20484832158273	0.987634041355857	0.326746848338249	0.49795865954411	-5.6062313177059	SLC2A12	Not_significant	NA
154141	0.1668369592059	3.86840690456054	1.20879911353233	0.230823342065627	0.395824966986295	-6.0532464280923	MBOAT1	Not_significant	NA
154197	-0.0406237686279156	-3.21737950755284	-0.13301925455098	0.894561308362059	0.938607466515177	-5.95199146006818	PNLDC1	Not_significant	NA
154214	0.934238210029025	-0.982096432259032	3.77117385060218	0.000337193579624122	0.00333994194913403	0.0807985119831836	RNF217	Upregulated	RNF217
154467	0.362981310950104	2.19603326871383	1.50458261576221	0.136948009372294	0.275258832899511	-5.50544710433159	CCDC167	Not_significant	NA
1545	0.830437831035622	1.91743786417761	2.88966160336995	0.00513583683703918	0.0252204334317817	-2.65688500332872	CYP1B1	Upregulated	CYP1B1
154664	0.402704658473912	-1.92185643921308	0.884707320140251	0.379355221529532	0.549643565416122	-5.72288444545782	ABCA13	Not_significant	NA
154743	0.374335426122042	1.02428576061689	1.52632466040753	0.131452675570624	0.267512169253459	-5.35456024443003	BMT2	Not_significant	NA
154761	-0.385741469137408	1.01914854403057	-3.08941281063504	0.00287982577326798	0.016451654395794	-2.08458839385171	LOC154761	Not_significant	NA
154790	-0.108014534013936	-1.14695177558201	-0.301052353992417	0.764270513351347	0.854443642804682	-6.16258448161702	CLEC2L	Not_significant	NA
154791	-0.000691554083861234	0.521563817490913	-0.00612132717504295	0.995133398345633	0.997441545286075	-6.42625358621194	FMC1	Not_significant	NA
154796	-0.0224609364985504	-0.57092610145927	-0.0974809056560993	0.922624171962257	0.955375758459287	-6.28261680520858	AMOT	Not_significant	NA
154807	0.0272860424534125	2.11524325061169	0.266489240144422	0.790648961225516	0.871352182658631	-6.60302531111552	VKORC1L1	Not_significant	NA
154810	-0.198532618137932	-1.36816260036808	-1.07728413900905	0.285066476218019	0.454867305420159	-5.63790953005594	AMOTL1	Not_significant	NA
154881	-0.588916496590178	3.65316606909867	-4.94093147487909	5.13646610647384e-06	0.000137332105310067	3.67973336312406	KCTD7	Downregulated	KCTD7
155038	-0.10867449010395	4.95947445612008	-0.877302543879896	0.383335183306459	0.55342509332613	-6.42147553017127	GIMAP8	Not_significant	NA
155051	-0.374769072920943	-3.80539839530044	-0.910385271590629	0.365755871182411	0.537313273643099	-5.52038873181317	CRYGN	Not_significant	NA
155054	-0.667344286719054	-0.563663502815754	-3.91036185242928	0.000211290102351477	0.0023259435319284	0.443010758893436	ZNF425	Downregulated	ZNF425
155060	-0.368684883383838	1.57467295628672	-2.76553796146491	0.00726729320895992	0.0326501069653997	-2.98905401235815	LOC155060	Not_significant	NA
155061	0.00113853522560969	5.60655277713781	0.0119068734758465	0.990533917441358	0.995247174970008	-6.80133704605777	ZNF746	Not_significant	NA
155066	-0.494534470342707	4.39560068367858	-3.4404313053535	0.0009848994850446	0.00740899399803503	-1.32778232347683	ATP6V0E2	Not_significant	NA
155185	-0.382849283889402	-2.05005471116952	-1.54301767424346	0.127353182726072	0.261749457075087	-4.98976145468648	AMZ1	Not_significant	NA
155368	-1.15654084935537	-2.34451135048681	-2.667218993383	0.00950139046549981	0.0398453707131387	-2.84503067145429	METTL27	Downregulated	METTL27
155370	0.183292271645929	0.863462296397219	0.750903151553921	0.455237758659946	0.618862245330244	-6.20627652372893	SBDSP1	Not_significant	NA
155400	-0.120935491056928	4.46821545208069	-1.3587587831247	0.178602480161949	0.330260850469632	-5.88759450461428	NSUN5P1	Not_significant	NA
155435	0.130180174383252	5.55738856992135	1.50228416170376	0.13753937822295	0.276178595865447	-5.69079887075046	RBM33	Not_significant	NA
1556	0.00928758417047293	-3.08222518925404	0.0211568161356761	0.983180990839069	0.990376168036622	-5.9726160659626	CYP2B7P	Not_significant	NA
156	-0.0908387474235113	8.86185115733609	-0.804127098472456	0.42405676421317	0.591134493068952	-6.36086000064133	GRK2	Not_significant	NA
1564	0.247443810921723	1.94191695724293	1.60095664235562	0.113907972153739	0.241999069433913	-5.34962024447712	CYP2D7	Not_significant	NA
1565	-0.0966273796566008	1.2967876903031	-0.709643682151209	0.480291599962161	0.642541764434348	-6.29416426117424	CYP2D6	Not_significant	NA
157	0.40651098406475	4.00323896299194	3.78373253016568	0.000323392214015344	0.0032465014159012	-0.266228549633411	GRK3	Not_significant	NA
1571	-1.03110811225002	-1.96851126893342	-3.76214095591304	0.000347466421765728	0.00341801008430426	0.0616437780776344	CYP2E1	Downregulated	CYP2E1
157285	-0.84565954201069	3.07476111296601	-6.77090152515479	3.31019889023717e-09	5.2127216761345e-07	10.8070229208666	PRAG1	Downregulated	PRAG1
1573	-0.365091554493386	-2.44048503185581	-1.27863065724628	0.205266747358414	0.364931754632036	-5.29165919877335	CYP2J2	Not_significant	NA
157313	0.285687522506795	-2.7848177627228	0.99691577691385	0.322252595186593	0.493197651923898	-5.52951003858673	CDCA2	Not_significant	NA
157378	0.390600043709125	0.535881491527053	1.74349411142325	0.0856551127134835	0.197400881116452	-4.95361158990854	TMEM65	Not_significant	NA
157489	0.114290226026176	-1.99251131452578	0.39310396611024	0.695442052724578	0.808224668442561	-6.03378025366251	SDAD1P1	Not_significant	NA
157506	0.0750538781918544	-0.621577239955915	0.33185242575088	0.740996167723387	0.839022045496069	-6.22906900710918	RDH10	Not_significant	NA
157567	0.151293896722083	0.0474820040076102	0.573360691810287	0.568245199293223	0.713846255176337	-6.20850285384678	ANKRD46	Not_significant	NA
157570	0.0547838238486351	-3.95442757649092	0.168074902900279	0.867010924388837	0.921459448466791	-5.868423721349	ESCO2	Not_significant	NA
157638	-0.340556028571446	0.654687464341083	-1.14478568743355	0.256212437334719	0.424591055966624	-5.84654876694558	LRATD2	Not_significant	NA
157657	-0.148476819208676	-2.27728805875892	-0.436696653893053	0.663680739723775	0.785420815763802	-5.99738843400127	CFAP418	Not_significant	NA
157680	0.255138219423987	3.51967810185427	1.56857200393892	0.121275097874468	0.252939358788472	-5.54678623888684	VPS13B	Not_significant	NA
157695	0.555873614909826	-1.46924745865273	1.92932536881662	0.0577607510011538	0.149215942597447	-4.38764312799491	TDRP	Not_significant	NA
157697	0.130851198477619	4.89993482373125	0.79428128892386	0.429726818174963	0.596443362363846	-6.4908278023248	ERICH1	Not_significant	NA
1577	0.107119213652775	-1.63967663885808	0.419756869940682	0.675953674803906	0.794218854581485	-6.06808984390714	CYP3A5	Not_significant	NA
157769	0.563856580797646	3.10140478885422	2.66958679396172	0.00944094023812496	0.0396903962680629	-3.32516742872636	FAM91A1	Upregulated	FAM91A1
157777	0.63255580722847	1.25903729209448	3.77789476927728	0.000329739084315846	0.00329066147409079	-0.073408306354807	MCMDC2	Upregulated	MCMDC2
157807	0.766537294598049	-1.53216727656181	3.36800689274232	0.00123591471023632	0.0087756083857896	-1.06216358999809	CLVS1	Upregulated	CLVS1
157848	0.285255299038861	-3.83551544387918	0.596567238609931	0.552728414039216	0.701078456633223	-5.70686256931569	NKX6-3	Not_significant	NA
157869	0.0152482741621089	-1.34844931951867	0.0665151430608873	0.947158059325883	0.971146667681596	-6.18811801158748	SBSPON	Not_significant	NA
157922	-0.118627278367359	2.28135185640118	-0.904164338193316	0.36902169316747	0.540235061624137	-6.26085296704218	CAMSAP1	Not_significant	NA
157983	0.570835930476773	-0.169663153822369	4.1543444900845	9.11222959249069e-05	0.00123323707420001	1.23060188827302	DOCK8-AS1	Upregulated	DOCK8-AS1
158	0.071252994020635	4.27708673008998	0.840939092553107	0.403256784230944	0.572445956041208	-6.44160921216277	ADSL	Not_significant	NA
158038	-1.22197691851222	-3.269171455222	-3.49938037770019	0.000817018760783234	0.00646069316020979	-0.654437924999828	LINGO2	Downregulated	LINGO2
158055	-0.354392363717413	-2.76797869052426	-1.66786090900113	0.0998287690566535	0.22032656675143	-4.72674931152233	C9orf163	Not_significant	NA
158056	-0.0829419743227231	2.03547653930273	-0.672695373749412	0.503364460915809	0.662149116008605	-6.40654180643943	MAMDC4	Not_significant	NA
158067	-0.543090123646792	-2.61586364257123	-1.61317059504287	0.111224689914947	0.238267158625048	-4.82364797217644	AK8	Not_significant	NA
158135	-0.488516064141519	1.04116689530554	-5.6471331723562	3.27718957322617e-07	1.73494976209939e-05	6.45298016721807	TTLL11	Not_significant	NA
158160	0.0609685896396025	0.91743960080499	0.654237566728289	0.515110948085063	0.6717989638768	-6.27323894072302	HSD17B7P2	Not_significant	NA
158219	0.306796408819713	1.49109666904653	1.3339686444442	0.186555020130014	0.340753046281634	-5.67985300120401	TTC39B	Not_significant	NA
158228	0.28611624375057	-2.20339665265733	0.980592651582126	0.330183935458026	0.501346452743998	-5.61601045460353	FAM201A	Not_significant	NA
158234	-0.190662428509585	3.28183051685487	-2.44464845080221	0.0170302603827426	0.0616393257561596	-3.88433635786066	TRMT10B	Not_significant	NA
158248	-0.418787464322394	2.92829228953672	-2.42016157330478	0.0181229983132768	0.0645260691046771	-3.92176109599279	TTC16	Not_significant	NA
158257	0.015914856963486	-0.847329713249529	0.0613194870394515	0.951280202008985	0.973332344789988	-6.25708207325964	LINC02603	Not_significant	NA
158293	-0.0375985428565846	3.96218374678745	-0.472562382091422	0.638001269918778	0.765390857232147	-6.67312385509886	FAM120AOS	Not_significant	NA
158297	-0.139142344410784	-2.44743957786287	-0.586337328633365	0.559542305630039	0.706730228603683	-5.88505251389665	SAXO1	Not_significant	NA
158358	0.0490298186653955	3.39215940137933	0.408009771194193	0.684516697602853	0.800526616697162	-6.67038949182954	BRD10	Not_significant	NA
158381	0.718903518433351	-0.881049812512894	3.37772761651514	0.00119902227593688	0.00857591683274019	-1.07784663333212	ATP8B5P	Upregulated	ATP8B5P
158399	0.237178401878647	-1.0502617704523	0.81376217973321	0.418551569309464	0.586623541654101	-5.89576571574738	ZNF483	Not_significant	NA
158401	1.4951235615035	-0.879120631380959	4.44327066337339	3.25615803033859e-05	0.000563894953585757	2.22109360462827	SHOC1	Upregulated	SHOC1
158405	0.654017395126388	0.809865595258487	3.46360875529618	0.000915330761799095	0.00702547551249516	-0.974718201773987	KIAA1958	Upregulated	KIAA1958
158427	-0.0730032700526042	2.18443695419679	-0.5614865116595	0.576266237757364	0.719925993680741	-6.49115618359577	TSTD2	Not_significant	NA
158431	0.350126896309294	-0.362524614029187	1.52968676703798	0.130618705490875	0.26654478205924	-5.17341417612967	ZNF782	Not_significant	NA
158471	0.501738049957575	-0.482257347284002	1.50477179034644	0.136899426065887	0.275220722185039	-5.18299536944324	PRUNE2	Not_significant	NA
158572	-0.496178877626148	-2.39117034559107	-1.93793763505961	0.0566811012073186	0.147444387987972	-4.3284356406322	USP27X-DT	Not_significant	NA
158584	-0.11887220354358	0.089396614761501	-0.677372568265677	0.500411022334852	0.659857402350487	-6.15631849267767	FAAH2	Not_significant	NA
158586	-0.118220662703897	0.855218083742884	-0.576471197303854	0.566153095908134	0.711838204761144	-6.33212912727997	ZXDB	Not_significant	NA
1586	0.0465728039800917	-2.77529584383445	0.157251078111286	0.875501453817127	0.926614342702617	-5.99377692132484	CYP17A1	Not_significant	NA
158747	0.414203574429427	3.42899175252954	1.96790858983717	0.05305667196655	0.140702023474016	-4.86056486918865	MOSPD2	Not_significant	NA
158787	0.0978193704644763	-1.51378132244586	0.444343785743292	0.658170169740179	0.78107792145306	-6.05673841737816	RIBC1	Not_significant	NA
158800	-0.932480836709513	-2.08114306748383	-2.48202467440355	0.015475981097598	0.057526441439401	-3.28313025144014	RHOXF1	Not_significant	NA
158801	-0.104142551697776	-1.01033560037958	-0.679271352044811	0.49921471030059	0.658929375394627	-6.00993843800159	NKAPP1	Not_significant	NA
158830	0.200734114583518	3.00248840589975	1.54979660270637	0.125717690791465	0.25956208542835	-5.53297882740388	CXorf65	Not_significant	NA
158880	-0.221347890388284	-1.59894286144205	-1.10715003436396	0.272034024125653	0.441942318263935	-5.57687884331755	USP51	Not_significant	NA
1589	-0.00673533991493347	-1.40792514634406	-0.0274033268254232	0.978216326611859	0.987432195693381	-6.1629771378679	CYP21A2	Not_significant	NA
158931	-0.278214219099725	-1.9302119875251	-1.99301253250464	0.0501748618351075	0.135417470242552	-4.25625030021276	TCEAL6	Not_significant	NA
158960	0.22258009746715	-0.537659086024522	0.885274183010612	0.379051614441181	0.54945255316407	-5.88135957869483	ATP6AP1-DT	Not_significant	NA
159	-0.100375718952698	3.44429143492753	-0.665294443372796	0.508056966432564	0.666246616107968	-6.54070821810836	ADSS2	Not_significant	NA
1590	0.0691149262594069	-1.06364232753936	0.304880400354374	0.761365449418928	0.852205452514896	-6.16225487060801	CYP21A1P	Not_significant	NA
159013	-0.0142010221726299	4.51489985339714	-0.166283100167768	0.868415413183605	0.922124532794868	-6.78706031223604	CXorf38	Not_significant	NA
159090	0.201492534367321	2.53830200989442	0.85488649112796	0.395541929803894	0.564990401999843	-6.32002833215016	PABIR2	Not_significant	NA
159091	0.181220492088279	0.537489483280422	1.3522155488263	0.180676055266439	0.332978884494174	-5.53692260674122	PABIR3	Not_significant	NA
159195	-0.366748633820569	0.911808544837828	-2.54937516358744	0.0129939459147813	0.0506010268228264	-3.43607879897006	USP54	Not_significant	NA
1593	0.0245467930796694	5.55963664441799	0.118707366122926	0.90584853668206	0.944901622803752	-6.79523402835013	CYP27A1	Not_significant	NA
159371	0.0529792894343786	-1.32466568092362	0.218618363583625	0.827585980708476	0.896322357843731	-6.16928479686558	SLC35G1	Not_significant	NA
1594	-0.25123335692435	-3.16973560044278	-0.927817764365667	0.356702831616256	0.528471256434092	-5.5735213149532	CYP27B1	Not_significant	NA
1595	0.110655277377827	0.732088179956671	0.700150002634686	0.486163266454925	0.648050866390099	-6.22011741912175	CYP51A1	Not_significant	NA
159686	0.286209804241733	-0.241211558878159	1.1029272845966	0.273850973196407	0.443343682168987	-5.72630086727476	CFAP58	Not_significant	NA
16	-0.263776215405287	4.09986538239327	-2.32528027757765	0.02297288309192	0.0770337592101292	-4.18504379511927	AARS1	Not_significant	NA
160	-0.220335279254695	6.11672463225793	-1.7860130038595	0.0784450744676456	0.185123999715239	-5.22540781638332	AP2A1	Not_significant	NA
1600	-0.302643601389143	-3.03368484109306	-0.997209905404497	0.322110853754175	0.493077179706736	-5.53159939826604	DAB1	Not_significant	NA
1601	0.141182905457532	2.18316513542668	1.37962408339044	0.172110950382634	0.322498492505479	-5.70131440172472	DAB2	Not_significant	NA
160140	0.291958078668592	-2.03746067302578	0.861196792456419	0.392081590489272	0.561515230402439	-5.73902749158681	C11orf65	Not_significant	NA
1602	-0.0350693985989041	2.82577276550819	-0.287208625046362	0.77480441426617	0.861660340059032	-6.66690943050443	DACH1	Not_significant	NA
160287	0.13812297624096	-3.63228372576487	0.401459561039421	0.689309602144315	0.803565362187616	-5.83115329175348	LDHAL6A	Not_significant	NA
160298	0.0436852871027256	0.750560953830145	0.21150987080948	0.833106441322227	0.899625773067837	-6.45389521801702	C11orf42	Not_significant	NA
1603	0.200907608996296	5.29357520354229	0.985405615091444	0.327832024454067	0.499137693565176	-6.32305561930503	DAD1	Not_significant	NA
160335	0.54885618538076	0.841035438382643	3.89786564849167	0.000220428754036632	0.00240376003961778	0.335604358975701	TMTC2	Upregulated	TMTC2
160364	1.2337084242143	5.02854077964536	4.44965698751605	3.18171850116817e-05	0.000554102091740458	1.91776753678115	CLEC12A	Upregulated	CLEC12A
160365	0.547353615641355	-1.69588958819063	1.85068054279611	0.0684517994293024	0.168444632118664	-4.50122830714247	CLECL1P	Not_significant	NA
1604	0.422383577112023	6.04624965746699	3.42284763134088	0.0010409831912724	0.00771273909897279	-1.37844075357937	CD55	Not_significant	NA
160418	0.428941324663463	-0.843365716689587	1.44755441952405	0.152223194798039	0.296096661335408	-5.22898191414779	TMTC3	Not_significant	NA
160428	-0.0293903298843654	-3.76948325078601	-0.0880649238743177	0.930077518637052	0.959596938583426	-5.90493550690265	ALDH1L2	Not_significant	NA
1605	0.0637399368564844	2.48731622283555	0.904699485544835	0.368740028934692	0.540032094708737	-6.26707361371994	DAG1	Not_significant	NA
160518	-0.0746722079475773	-0.805840693296895	-0.237666806796099	0.812836523909291	0.886069144620034	-6.24195326270009	DENND5B	Not_significant	NA
1606	-0.24175800214647	6.83394423461747	-2.11579396314366	0.0379355645681181	0.110749200440655	-4.5933902387977	DGKA	Not_significant	NA
160622	-0.33537460076803	1.8688688081031	-2.87414188840255	0.00536648391003598	0.0259822834852237	-2.73575012965565	TAMALIN	Not_significant	NA
160760	0.189279931617042	2.68641700614367	0.703804664879225	0.483898241136873	0.646148111296736	-6.45096563015742	PPTC7	Not_significant	NA
1608	0.10517079742645	1.69908620003451	0.800917824574125	0.425900009242697	0.592947776410264	-6.26703671727719	DGKG	Not_significant	NA
160851	0.265647746546434	0.11660175773121	1.22695019270158	0.223968164934397	0.387682947443965	-5.63679386640834	DGKH	Not_significant	NA
160857	0.101087231505426	-2.40412480223067	0.35053886258095	0.726991152586314	0.8294314236728	-5.98709379737428	CCDC122	Not_significant	NA
160897	0.246855190247456	-0.488460091225841	0.776888367518527	0.439852366635097	0.605028993768108	-5.99847393300091	GPR180	Not_significant	NA
1609	-0.384712205618237	4.86313166800674	-3.04415494975293	0.00329006284067867	0.0182169093282154	-2.44732728356858	DGKQ	Not_significant	NA
161	-0.160167761578967	4.85879999999308	-1.88429015015981	0.0636948791455657	0.160181113044106	-5.06991386807497	AP2A2	Not_significant	NA
1611	-0.189745804030069	5.46434948718026	-1.7834957585933	0.0788574123406463	0.185837468118439	-5.24315520397593	DAP	Not_significant	NA
161145	-0.533246925153078	4.04468313440549	-4.46497059076187	3.0098868818662e-05	0.000529136405287016	1.97593152492479	TMEM229B	Downregulated	TMEM229B
161176	-0.23454156785261	4.50497687008818	-1.75685208887178	0.0833332037035417	0.193272290466701	-5.28849680761507	SYNE3	Not_significant	NA
1612	-0.0314533591522821	3.60322811331261	-0.176080233112844	0.860741316828502	0.917444048867795	-6.75348788478333	DAPK1	Not_significant	NA
161247	0.355699965617045	0.417487551755018	1.79658527033703	0.076732810232695	0.18233364191099	-4.82924006520786	FITM1	Not_significant	NA
161253	0.209414596124613	4.78464255504552	1.61261866048553	0.111344835048299	0.238348897924534	-5.52523992120116	REM2	Not_significant	NA
161291	-0.263214421234443	-2.26979895436422	-0.814707729076664	0.418013636117916	0.586240503213651	-5.77853689751253	TMEM30B	Not_significant	NA
1613	-0.0741582343581744	4.48823430353981	-0.445049193972035	0.657662796791761	0.780824873170053	-6.70132504107816	DAPK3	Not_significant	NA
161424	-0.0981229058269957	5.02351230769035	-1.08936608200607	0.279743259452705	0.44924286986001	-6.21559793230693	NOP9	Not_significant	NA
161436	0.312035356030905	-0.384237653511546	1.25236061381715	0.214622899577913	0.376473000895314	-5.54397006129186	EML5	Not_significant	NA
161497	-0.483704431923414	-1.68236122808788	-2.62702717819292	0.0105827360937059	0.0432194290314821	-2.9836479111001	STRC	Not_significant	NA
1615	0.149133402378512	2.80679830676205	1.02572001762787	0.308568980606815	0.479617632591873	-6.1834564704118	DARS1	Not_significant	NA
161502	0.376455785151453	-0.901585685885171	1.40221663288888	0.165287082059099	0.313917064474875	-5.26519779844675	CFAP161	Not_significant	NA
161514	-0.764263089075725	-3.44149652649361	-2.74336465202055	0.00772433711248224	0.0341665394487372	-2.59234548922344	TBC1D21	Downregulated	TBC1D21
1616	-0.328632047209725	5.44880685517314	-3.13287054352742	0.00253124782781857	0.0149652074885538	-2.20288221814549	DAXX	Not_significant	NA
161725	-0.578352892636628	-0.0103627810452943	-2.5720826369818	0.0122419662628978	0.0483483936668403	-3.28630616431688	OTUD7A	Downregulated	OTUD7A
161742	0.124928489184641	-1.05685447964489	0.453278795443442	0.651755516806793	0.776390859241223	-6.12554098089118	SPRED1	Not_significant	NA
161779	-0.0968736357460699	-0.199972426542686	-0.467618353435208	0.64151579036465	0.768033400976478	-6.23888540807517	PGBD4	Not_significant	NA
161823	0.173350505264117	0.0854616269078333	1.11143344677467	0.270199604115744	0.43984660917028	-5.75984823679346	ADAL	Not_significant	NA
161835	0.867013574003071	-2.97758064079926	2.84707412952376	0.00579174476614425	0.0274546431746154	-2.32795864986677	FSIP1	Upregulated	FSIP1
161882	-0.494434784182501	3.18658435933409	-3.23914421922439	0.00183782809867839	0.0117528440790897	-1.86447156176013	ZFPM1	Not_significant	NA
162	-0.1050009695426	5.80976706774878	-0.812251327154452	0.419411973064085	0.587391715667533	-6.4673201363832	AP1B1	Not_significant	NA
162073	0.36099383341023	2.43824172388868	2.83565555004134	0.00598028068391295	0.0281045967800886	-2.86334067596039	ITPRIPL2	Not_significant	NA
1621	-1.4190453063718	-1.24509693546643	-4.61068267436829	1.76680396836417e-05	0.000344498964744418	2.76119165052712	DBH	Downregulated	DBH
1622	1.70881073063193	3.30946385829192	7.94935030272954	2.31987470708092e-11	1.65799660796068e-08	15.6429922127227	DBI	Upregulated	DBI
162239	0.037393723791502	-0.143412952428906	0.179252634229315	0.85825921376151	0.915772191221153	-6.33176172583479	ZFP1	Not_significant	NA
162387	-0.145197200202561	0.162817058440903	-0.883095046336097	0.380219577212301	0.550380944438652	-6.00645688885539	MFSD6L	Not_significant	NA
162394	0.0994033303445736	4.46911172132083	0.475270449998288	0.636079719090888	0.763739554157849	-6.68652877865529	SLFN5	Not_significant	NA
162417	-0.328083453746177	0.52773006501953	-2.3398593641993	0.0221597322828861	0.0749767198253077	-3.83968244208072	NAGS	Not_significant	NA
162427	-0.141738177380712	5.4062484678112	-1.43092974311947	0.156917094386774	0.302378248252104	-5.79152768479674	RETREG3	Not_significant	NA
162461	0.330179644154284	-1.08728070724515	1.17500610942759	0.243989332631105	0.411603248202559	-5.52986768048009	TMEM92	Not_significant	NA
162466	-0.0281844937890057	8.1808997829371	-0.107189983165553	0.914946090957176	0.950018342767447	-6.70706955280677	PHOSPHO1	Not_significant	NA
162514	-0.82563211340814	-2.77909571089807	-2.55422952304448	0.0128297672787808	0.0500846083139297	-3.07290507621762	TRPV3	Not_significant	NA
162515	-0.536012619011685	-0.737592591945918	-2.99779782162278	0.00376614422232022	0.0201562476783279	-2.15435870337954	SLC16A11	Downregulated	SLC16A11
162632	0.623276148532926	0.614567908000225	2.21675956501778	0.0299031048071102	0.09337245732242	-4.0754369314936	USP32P1	Not_significant	NA
162655	0.314549598562111	-1.51956759485941	1.10781830319955	0.271747258352432	0.441567620099401	-5.56282222469392	ZNF519	Not_significant	NA
162681	0.524935336399126	-1.26924307258486	2.15433163174536	0.0346715363458487	0.103964255023166	-3.98896207642211	C18orf54	Not_significant	NA
1627	0.163953103180162	4.12849322269337	1.09560629814101	0.277021062912775	0.446530655017798	-6.19187141448155	DBN1	Not_significant	NA
1628	-0.578536352326699	3.86311329208727	-4.57746530629746	1.99633803782834e-05	0.00038049654043854	2.37259422482243	DBP	Downregulated	DBP
1629	0.139832532559388	1.22699226908465	0.764048547557491	0.447416203606693	0.611721853393433	-6.23862241964539	DBT	Not_significant	NA
162962	0.109002771171734	1.86642269693143	1.26571262876368	0.209829001700326	0.370701892906966	-5.81146922203622	ZNF836	Not_significant	NA
162963	0.165374623421556	-3.05890499861574	0.618454512103082	0.538290920557125	0.690067049726974	-5.7916130605127	ZNF610	Not_significant	NA
162966	0.0355045122931674	1.995663323983	0.15842368980329	0.874580896494504	0.925956482175425	-6.61514941545212	ZNF600	Not_significant	NA
162967	0.0596855772535756	1.23293863767883	0.374747691274242	0.70898553086109	0.817423377348891	-6.46336288678599	ZNF320	Not_significant	NA
162968	-0.109402077750601	1.00610703072689	-0.808159367544937	0.42174760108403	0.589357858502552	-6.17553809176983	ZNF497	Not_significant	NA
162972	-0.181606514243595	0.634529253715946	-0.562926409976087	0.575290680723318	0.719286569967782	-6.31891653778336	ZNF550	Not_significant	NA
162979	-0.403966974125812	2.37751856557478	-2.63006736632591	0.0104971894076932	0.0430028896623747	-3.38671686492691	ZNF296	Not_significant	NA
162989	-0.126148590614502	6.52030837349756	-0.929039424907867	0.356073852081987	0.527720874093753	-6.34712253466021	DEDD2	Not_significant	NA
162993	0.0386089399551117	-0.198774790990001	0.254439096879666	0.799905253646625	0.877751235577039	-6.30117721757998	ZNF846	Not_significant	NA
163	0.126666291869261	6.30608228487542	1.25676906419962	0.213031251236603	0.374537176806952	-6.00541655163779	AP2B1	Not_significant	NA
